"voxel_id","ncsnr","subj_id","x","y","z"
"S1-26-23-36",0.513867139816284,1,26,23,36
"S1-26-23-37",0.388735055923462,1,26,23,37
"S1-26-23-50",0.382593810558319,1,26,23,50
"S1-26-23-51",0.540884017944336,1,26,23,51
"S1-26-23-52",0.500523030757904,1,26,23,52
"S1-26-23-53",0.452751010656357,1,26,23,53
"S1-26-23-54",0.321899622678757,1,26,23,54
"S1-26-24-31",0.281277745962143,1,26,24,31
"S1-26-24-32",0.219995677471161,1,26,24,32
"S1-26-24-34",0.272050768136978,1,26,24,34
"S1-26-24-35",0.490356117486954,1,26,24,35
"S1-26-24-36",0.544084548950195,1,26,24,36
"S1-26-24-37",0.360502749681473,1,26,24,37
"S1-26-24-51",0.430166870355606,1,26,24,51
"S1-26-24-52",0.563560366630554,1,26,24,52
"S1-26-24-53",0.487370073795319,1,26,24,53
"S1-26-25-31",0.281871378421783,1,26,25,31
"S1-26-25-32",0.273773699998856,1,26,25,32
"S1-26-25-34",0.221666350960732,1,26,25,34
"S1-26-25-35",0.504135251045227,1,26,25,35
"S1-26-25-36",0.57807731628418,1,26,25,36
"S1-26-25-37",0.32679295539856,1,26,25,37
"S1-26-25-51",0.239963412284851,1,26,25,51
"S1-26-25-52",0.499238967895508,1,26,25,52
"S1-26-26-31",0.442007899284363,1,26,26,31
"S1-26-26-32",0.272285223007202,1,26,26,32
"S1-26-26-34",0.280091881752014,1,26,26,34
"S1-26-26-35",0.544658362865448,1,26,26,35
"S1-26-26-36",0.604100525379181,1,26,26,36
"S1-26-26-37",0.282919943332672,1,26,26,37
"S1-26-27-31",0.459756255149841,1,26,27,31
"S1-26-27-32",0.328640401363373,1,26,27,32
"S1-26-27-34",0.410431951284409,1,26,27,34
"S1-26-27-35",0.57229882478714,1,26,27,35
"S1-26-27-36",0.554479360580444,1,26,27,36
"S1-26-28-30",0.350312113761902,1,26,28,30
"S1-26-28-31",0.399516552686691,1,26,28,31
"S1-26-28-34",0.467045456171036,1,26,28,34
"S1-26-28-35",0.662978947162628,1,26,28,35
"S1-26-28-36",0.424161434173584,1,26,28,36
"S1-26-29-30",0.293722778558731,1,26,29,30
"S1-26-29-31",0.294946312904358,1,26,29,31
"S1-26-29-34",0.544721126556396,1,26,29,34
"S1-26-29-35",0.691803216934204,1,26,29,35
"S1-26-29-36",0.363702982664108,1,26,29,36
"S1-26-30-30",0.25076550245285,1,26,30,30
"S1-26-30-33",0.242202132940292,1,26,30,33
"S1-26-30-34",0.609240233898163,1,26,30,34
"S1-26-30-35",0.633332431316376,1,26,30,35
"S1-26-31-30",0.338364154100418,1,26,31,30
"S1-26-31-31",0.270498216152191,1,26,31,31
"S1-26-31-33",0.299668729305267,1,26,31,33
"S1-26-31-34",0.572854042053223,1,26,31,34
"S1-26-31-35",0.46373263001442,1,26,31,35
"S1-26-32-31",0.319866180419922,1,26,32,31
"S1-26-32-33",0.212043523788452,1,26,32,33
"S1-26-32-34",0.493803799152374,1,26,32,34
"S1-26-32-35",0.286119848489761,1,26,32,35
"S1-26-33-29",0.372256964445114,1,26,33,29
"S1-26-33-30",0.424831181764603,1,26,33,30
"S1-26-33-31",0.372223049402237,1,26,33,31
"S1-26-33-34",0.29461058974266,1,26,33,34
"S1-26-34-29",0.366502225399017,1,26,34,29
"S1-26-34-30",0.478040963411331,1,26,34,30
"S1-26-34-31",0.395060777664185,1,26,34,31
"S1-26-34-36",0.218299150466919,1,26,34,36
"S1-26-34-37",0.263421386480331,1,26,34,37
"S1-26-35-29",0.219078987836838,1,26,35,29
"S1-26-35-31",0.266887128353119,1,26,35,31
"S1-26-35-35",0.23277385532856,1,26,35,35
"S1-26-35-36",0.425846517086029,1,26,35,36
"S1-26-35-37",0.313407927751541,1,26,35,37
"S1-26-36-29",0.216981321573257,1,26,36,29
"S1-26-36-34",0.266710102558136,1,26,36,34
"S1-26-36-35",0.410255968570709,1,26,36,35
"S1-26-36-36",0.414270013570786,1,26,36,36
"S1-26-36-37",0.248808026313782,1,26,36,37
"S1-26-37-29",0.222544118762016,1,26,37,29
"S1-26-37-33",0.374193906784058,1,26,37,33
"S1-26-37-34",0.443221181631088,1,26,37,34
"S1-26-37-35",0.414464890956879,1,26,37,35
"S1-26-37-36",0.253895610570908,1,26,37,36
"S1-26-38-32",0.307951837778091,1,26,38,32
"S1-26-38-33",0.452115803956985,1,26,38,33
"S1-26-38-34",0.441200017929077,1,26,38,34
"S1-26-38-35",0.273531705141068,1,26,38,35
"S1-26-39-31",0.340803861618042,1,26,39,31
"S1-26-39-32",0.402048498392105,1,26,39,32
"S1-26-39-33",0.381109297275543,1,26,39,33
"S1-26-39-34",0.272132366895676,1,26,39,34
"S1-26-40-31",0.348211139440536,1,26,40,31
"S1-26-40-32",0.372814178466797,1,26,40,32
"S1-26-40-33",0.214822262525558,1,26,40,33
"S1-27-7-44",0.27111741900444,1,27,7,44
"S1-27-7-45",0.336672872304916,1,27,7,45
"S1-27-8-35",0.315479427576065,1,27,8,35
"S1-27-8-36",0.570592224597931,1,27,8,36
"S1-27-8-37",0.630309879779816,1,27,8,37
"S1-27-8-38",0.626373529434204,1,27,8,38
"S1-27-8-41",0.247671321034431,1,27,8,41
"S1-27-8-42",0.311349719762802,1,27,8,42
"S1-27-8-43",0.342372119426727,1,27,8,43
"S1-27-8-44",0.357951164245605,1,27,8,44
"S1-27-8-45",0.32638230919838,1,27,8,45
"S1-27-9-33",0.237163916230202,1,27,9,33
"S1-27-9-34",0.36084920167923,1,27,9,34
"S1-27-9-35",0.343197077512741,1,27,9,35
"S1-27-9-36",0.244464159011841,1,27,9,36
"S1-27-9-37",0.378009080886841,1,27,9,37
"S1-27-9-38",0.512219309806824,1,27,9,38
"S1-27-9-39",0.35139673948288,1,27,9,39
"S1-27-9-41",0.262743830680847,1,27,9,41
"S1-27-9-42",0.330173134803772,1,27,9,42
"S1-27-9-43",0.268830209970474,1,27,9,43
"S1-27-9-44",0.260177552700043,1,27,9,44
"S1-27-9-45",0.258043885231018,1,27,9,45
"S1-27-9-48",0.467620074748993,1,27,9,48
"S1-27-10-33",0.228044182062149,1,27,10,33
"S1-27-10-34",0.332125395536423,1,27,10,34
"S1-27-10-35",0.28192138671875,1,27,10,35
"S1-27-10-37",0.213623851537704,1,27,10,37
"S1-27-10-38",0.344222813844681,1,27,10,38
"S1-27-10-41",0.288959890604019,1,27,10,41
"S1-27-10-42",0.444692343473435,1,27,10,42
"S1-27-10-43",0.232232108712196,1,27,10,43
"S1-27-10-47",0.25603860616684,1,27,10,47
"S1-27-10-48",0.446148693561554,1,27,10,48
"S1-27-10-49",0.548735737800598,1,27,10,49
"S1-27-10-50",0.37560361623764,1,27,10,50
"S1-27-11-41",0.524638116359711,1,27,11,41
"S1-27-11-42",0.60030472278595,1,27,11,42
"S1-27-11-43",0.25653013586998,1,27,11,43
"S1-27-11-47",0.284771591424942,1,27,11,47
"S1-27-11-48",0.452801138162613,1,27,11,48
"S1-27-11-49",0.483802735805511,1,27,11,49
"S1-27-12-40",0.285462826490402,1,27,12,40
"S1-27-12-41",0.552762746810913,1,27,12,41
"S1-27-12-42",0.52166360616684,1,27,12,42
"S1-27-12-46",0.384837210178375,1,27,12,46
"S1-27-12-47",0.444071412086487,1,27,12,47
"S1-27-12-48",0.527115404605865,1,27,12,48
"S1-27-12-49",0.241474792361259,1,27,12,49
"S1-27-13-39",0.222912505269051,1,27,13,39
"S1-27-13-40",0.315954774618149,1,27,13,40
"S1-27-13-41",0.328203827142715,1,27,13,41
"S1-27-13-45",0.477527230978012,1,27,13,45
"S1-27-13-46",0.509044945240021,1,27,13,46
"S1-27-13-47",0.452027469873428,1,27,13,47
"S1-27-13-48",0.507923483848572,1,27,13,48
"S1-27-13-49",0.202178597450256,1,27,13,49
"S1-27-14-39",0.25479918718338,1,27,14,39
"S1-27-14-40",0.367330342531204,1,27,14,40
"S1-27-14-41",0.230628058314323,1,27,14,41
"S1-27-14-45",0.450975120067596,1,27,14,45
"S1-27-14-47",0.256981313228607,1,27,14,47
"S1-27-14-48",0.460206806659698,1,27,14,48
"S1-27-14-54",0.559806108474731,1,27,14,54
"S1-27-14-55",0.497082769870758,1,27,14,55
"S1-27-15-31",0.251802384853363,1,27,15,31
"S1-27-15-32",0.425462335348129,1,27,15,32
"S1-27-15-33",0.242112338542938,1,27,15,33
"S1-27-15-34",0.331263333559036,1,27,15,34
"S1-27-15-35",0.38532680273056,1,27,15,35
"S1-27-15-44",0.361075043678284,1,27,15,44
"S1-27-15-45",0.472678422927857,1,27,15,45
"S1-27-15-54",0.271630376577377,1,27,15,54
"S1-27-16-31",0.486652791500091,1,27,16,31
"S1-27-16-32",0.564432084560394,1,27,16,32
"S1-27-16-33",0.42819157242775,1,27,16,33
"S1-27-16-34",0.569859981536865,1,27,16,34
"S1-27-16-35",0.625912666320801,1,27,16,35
"S1-27-16-36",0.4865582883358,1,27,16,36
"S1-27-16-37",0.374859392642975,1,27,16,37
"S1-27-16-44",0.40581476688385,1,27,16,44
"S1-27-16-45",0.547293424606323,1,27,16,45
"S1-27-16-50",0.293235808610916,1,27,16,50
"S1-27-16-51",0.38172122836113,1,27,16,51
"S1-27-17-30",0.471626549959183,1,27,17,30
"S1-27-17-31",0.406867444515228,1,27,17,31
"S1-27-17-32",0.446603447198868,1,27,17,32
"S1-27-17-33",0.430341809988022,1,27,17,33
"S1-27-17-34",0.624293446540833,1,27,17,34
"S1-27-17-35",0.702298641204834,1,27,17,35
"S1-27-17-36",0.666592061519623,1,27,17,36
"S1-27-17-37",0.6798335313797,1,27,17,37
"S1-27-17-38",0.413399934768677,1,27,17,38
"S1-27-17-44",0.373480170965195,1,27,17,44
"S1-27-17-45",0.523184239864349,1,27,17,45
"S1-27-17-50",0.273056894540787,1,27,17,50
"S1-27-17-51",0.405626863241196,1,27,17,51
"S1-27-18-30",0.371137917041779,1,27,18,30
"S1-27-18-31",0.399175524711609,1,27,18,31
"S1-27-18-35",0.320216119289398,1,27,18,35
"S1-27-18-36",0.392722725868225,1,27,18,36
"S1-27-18-37",0.518840789794922,1,27,18,37
"S1-27-18-38",0.3824582695961,1,27,18,38
"S1-27-18-50",0.341427117586136,1,27,18,50
"S1-27-18-51",0.590816557407379,1,27,18,51
"S1-27-19-31",0.527018070220947,1,27,19,31
"S1-27-19-32",0.320160686969757,1,27,19,32
"S1-27-19-49",0.477428257465363,1,27,19,49
"S1-27-19-50",0.591123938560486,1,27,19,50
"S1-27-19-53",0.384169042110443,1,27,19,53
"S1-27-19-54",0.35013335943222,1,27,19,54
"S1-27-20-30",0.438465684652328,1,27,20,30
"S1-27-20-31",0.435627669095993,1,27,20,31
"S1-27-20-32",0.311532825231552,1,27,20,32
"S1-27-20-34",0.223598852753639,1,27,20,34
"S1-27-20-35",0.247668206691742,1,27,20,35
"S1-27-20-48",0.604985177516937,1,27,20,48
"S1-27-20-49",0.743059992790222,1,27,20,49
"S1-27-20-50",0.598296463489532,1,27,20,50
"S1-27-20-51",0.379668831825256,1,27,20,51
"S1-27-20-53",0.309621393680573,1,27,20,53
"S1-27-21-31",0.401992678642273,1,27,21,31
"S1-27-21-34",0.367984235286713,1,27,21,34
"S1-27-21-35",0.29366734623909,1,27,21,35
"S1-27-21-36",0.297731935977936,1,27,21,36
"S1-27-21-37",0.336854845285416,1,27,21,37
"S1-27-21-48",0.642606139183044,1,27,21,48
"S1-27-21-49",0.769729018211365,1,27,21,49
"S1-27-21-50",0.721626579761505,1,27,21,50
"S1-27-21-51",0.600043952465057,1,27,21,51
"S1-27-21-52",0.290372908115387,1,27,21,52
"S1-27-22-30",0.314354687929153,1,27,22,30
"S1-27-22-31",0.542127966880798,1,27,22,31
"S1-27-22-32",0.232951506972313,1,27,22,32
"S1-27-22-34",0.423571228981018,1,27,22,34
"S1-27-22-36",0.473594814538956,1,27,22,36
"S1-27-22-37",0.525609016418457,1,27,22,37
"S1-27-22-38",0.224983870983124,1,27,22,38
"S1-27-22-49",0.445352882146835,1,27,22,49
"S1-27-22-50",0.617173612117767,1,27,22,50
"S1-27-22-51",0.540404677391052,1,27,22,51
"S1-27-22-52",0.266273856163025,1,27,22,52
"S1-27-23-31",0.334740251302719,1,27,23,31
"S1-27-23-32",0.235641062259674,1,27,23,32
"S1-27-23-34",0.383775979280472,1,27,23,34
"S1-27-23-35",0.512170135974884,1,27,23,35
"S1-27-23-36",0.54408997297287,1,27,23,36
"S1-27-23-37",0.523036003112793,1,27,23,37
"S1-27-23-52",0.377057939767838,1,27,23,52
"S1-27-24-32",0.304058402776718,1,27,24,32
"S1-27-24-33",0.204542383551598,1,27,24,33
"S1-27-24-34",0.329887747764587,1,27,24,34
"S1-27-24-35",0.534101188182831,1,27,24,35
"S1-27-24-36",0.565962672233582,1,27,24,36
"S1-27-24-37",0.462560832500458,1,27,24,37
"S1-27-24-52",0.500340342521667,1,27,24,52
"S1-27-25-32",0.313532471656799,1,27,25,32
"S1-27-25-33",0.211524412035942,1,27,25,33
"S1-27-25-34",0.391607761383057,1,27,25,34
"S1-27-25-35",0.534131944179535,1,27,25,35
"S1-27-25-36",0.569226086139679,1,27,25,36
"S1-27-25-37",0.439895242452621,1,27,25,37
"S1-27-26-31",0.277694821357727,1,27,26,31
"S1-27-26-32",0.260104686021805,1,27,26,32
"S1-27-26-34",0.503474295139313,1,27,26,34
"S1-27-26-35",0.639119386672974,1,27,26,35
"S1-27-26-36",0.66319751739502,1,27,26,36
"S1-27-26-37",0.355825334787369,1,27,26,37
"S1-27-27-31",0.228129655122757,1,27,27,31
"S1-27-27-32",0.256778538227081,1,27,27,32
"S1-27-27-33",0.240697905421257,1,27,27,33
"S1-27-27-34",0.597353279590607,1,27,27,34
"S1-27-27-35",0.690419137477875,1,27,27,35
"S1-27-27-36",0.586607754230499,1,27,27,36
"S1-27-27-37",0.222013458609581,1,27,27,37
"S1-27-28-30",0.336002111434937,1,27,28,30
"S1-27-28-31",0.376897603273392,1,27,28,31
"S1-27-28-32",0.230695128440857,1,27,28,32
"S1-27-28-33",0.300810009241104,1,27,28,33
"S1-27-28-34",0.579891383647919,1,27,28,34
"S1-27-28-35",0.70963180065155,1,27,28,35
"S1-27-28-36",0.476360201835632,1,27,28,36
"S1-27-29-30",0.275068491697311,1,27,29,30
"S1-27-29-31",0.348271489143372,1,27,29,31
"S1-27-29-33",0.320203006267548,1,27,29,33
"S1-27-29-34",0.572726309299469,1,27,29,34
"S1-27-29-35",0.66112869977951,1,27,29,35
"S1-27-29-36",0.320601880550385,1,27,29,36
"S1-27-30-30",0.215463563799858,1,27,30,30
"S1-27-30-31",0.235973566770554,1,27,30,31
"S1-27-30-33",0.333934158086777,1,27,30,33
"S1-27-30-34",0.601168274879456,1,27,30,34
"S1-27-30-35",0.503352880477905,1,27,30,35
"S1-27-31-33",0.422493934631348,1,27,31,33
"S1-27-31-34",0.64053350687027,1,27,31,34
"S1-27-31-35",0.465169221162796,1,27,31,35
"S1-27-32-33",0.385069817304611,1,27,32,33
"S1-27-32-34",0.604103744029999,1,27,32,34
"S1-27-32-35",0.349550306797028,1,27,32,35
"S1-27-32-37",0.375892698764801,1,27,32,37
"S1-27-32-38",0.290740549564362,1,27,32,38
"S1-27-33-30",0.237273946404457,1,27,33,30
"S1-27-33-31",0.239115849137306,1,27,33,31
"S1-27-33-33",0.35029798746109,1,27,33,33
"S1-27-33-34",0.481451839208603,1,27,33,34
"S1-27-33-36",0.211972296237946,1,27,33,36
"S1-27-33-37",0.57851368188858,1,27,33,37
"S1-27-33-38",0.462855339050293,1,27,33,38
"S1-27-34-29",0.281781196594238,1,27,34,29
"S1-27-34-30",0.382686734199524,1,27,34,30
"S1-27-34-31",0.368829965591431,1,27,34,31
"S1-27-34-33",0.256694257259369,1,27,34,33
"S1-27-34-34",0.332812368869781,1,27,34,34
"S1-27-34-36",0.359233647584915,1,27,34,36
"S1-27-34-37",0.524443566799164,1,27,34,37
"S1-27-34-38",0.384380459785461,1,27,34,38
"S1-27-35-29",0.262619614601135,1,27,35,29
"S1-27-35-30",0.429467111825943,1,27,35,30
"S1-27-35-31",0.37686550617218,1,27,35,31
"S1-27-35-34",0.260975927114487,1,27,35,34
"S1-27-35-35",0.237717047333717,1,27,35,35
"S1-27-35-36",0.439572781324387,1,27,35,36
"S1-27-35-37",0.480202049016953,1,27,35,37
"S1-27-35-38",0.278035581111908,1,27,35,38
"S1-27-36-29",0.234305918216705,1,27,36,29
"S1-27-36-30",0.269636541604996,1,27,36,30
"S1-27-36-34",0.200571700930595,1,27,36,34
"S1-27-36-35",0.314009696245193,1,27,36,35
"S1-27-36-36",0.319482803344727,1,27,36,36
"S1-27-36-37",0.316884815692902,1,27,36,37
"S1-27-37-29",0.248862057924271,1,27,37,29
"S1-27-37-32",0.224906370043755,1,27,37,32
"S1-27-37-33",0.310701191425323,1,27,37,33
"S1-27-37-34",0.306547403335571,1,27,37,34
"S1-27-37-35",0.286066800355911,1,27,37,35
"S1-27-38-31",0.316412955522537,1,27,38,31
"S1-27-38-32",0.419907838106155,1,27,38,32
"S1-27-38-33",0.436201125383377,1,27,38,33
"S1-27-38-34",0.358709096908569,1,27,38,34
"S1-27-38-35",0.23253159224987,1,27,38,35
"S1-27-39-31",0.37321013212204,1,27,39,31
"S1-27-39-32",0.43465381860733,1,27,39,32
"S1-27-39-33",0.355832904577255,1,27,39,33
"S1-27-40-32",0.285580515861511,1,27,40,32
"S1-28-6-45",0.387566596269608,1,28,6,45
"S1-28-7-43",0.359002113342285,1,28,7,43
"S1-28-7-44",0.418870121240616,1,28,7,44
"S1-28-7-45",0.395241439342499,1,28,7,45
"S1-28-8-41",0.319967836141586,1,28,8,41
"S1-28-8-43",0.534608483314514,1,28,8,43
"S1-28-8-44",0.332180142402649,1,28,8,44
"S1-28-8-45",0.241500079631805,1,28,8,45
"S1-28-9-35",0.528453707695007,1,28,9,35
"S1-28-9-36",0.500406086444855,1,28,9,36
"S1-28-9-37",0.626324474811554,1,28,9,37
"S1-28-9-41",0.343876123428345,1,28,9,41
"S1-28-9-42",0.409479171037674,1,28,9,42
"S1-28-9-43",0.349428057670593,1,28,9,43
"S1-28-10-31",0.380380839109421,1,28,10,31
"S1-28-10-32",0.315372735261917,1,28,10,32
"S1-28-10-33",0.246519014239311,1,28,10,33
"S1-28-10-34",0.468619972467422,1,28,10,34
"S1-28-10-35",0.526914179325104,1,28,10,35
"S1-28-10-36",0.503202855587006,1,28,10,36
"S1-28-10-37",0.510969698429108,1,28,10,37
"S1-28-10-38",0.571186602115631,1,28,10,38
"S1-28-10-41",0.275153964757919,1,28,10,41
"S1-28-10-42",0.36136257648468,1,28,10,42
"S1-28-10-48",0.612825751304626,1,28,10,48
"S1-28-10-49",0.544597268104553,1,28,10,49
"S1-28-10-53",0.657829225063324,1,28,10,53
"S1-28-10-54",0.51276308298111,1,28,10,54
"S1-28-11-31",0.30232846736908,1,28,11,31
"S1-28-11-32",0.321407496929169,1,28,11,32
"S1-28-11-33",0.403978765010834,1,28,11,33
"S1-28-11-34",0.455046713352203,1,28,11,34
"S1-28-11-35",0.507937073707581,1,28,11,35
"S1-28-11-36",0.636557340621948,1,28,11,36
"S1-28-11-37",0.624090373516083,1,28,11,37
"S1-28-11-38",0.516290426254272,1,28,11,38
"S1-28-11-40",0.330648750066757,1,28,11,40
"S1-28-11-41",0.564254641532898,1,28,11,41
"S1-28-11-42",0.487619280815125,1,28,11,42
"S1-28-11-43",0.21568475663662,1,28,11,43
"S1-28-11-47",0.520440578460693,1,28,11,47
"S1-28-11-49",0.468792498111725,1,28,11,49
"S1-28-11-55",0.414044320583344,1,28,11,55
"S1-28-12-32",0.225666582584381,1,28,12,32
"S1-28-12-33",0.30802246928215,1,28,12,33
"S1-28-12-34",0.324552923440933,1,28,12,34
"S1-28-12-35",0.478838115930557,1,28,12,35
"S1-28-12-36",0.718707323074341,1,28,12,36
"S1-28-12-37",0.774935305118561,1,28,12,37
"S1-28-12-38",0.477241396903992,1,28,12,38
"S1-28-12-40",0.381303817033768,1,28,12,40
"S1-28-12-41",0.551344871520996,1,28,12,41
"S1-28-12-42",0.561677873134613,1,28,12,42
"S1-28-12-46",0.430866211652756,1,28,12,46
"S1-28-12-47",0.465926200151443,1,28,12,47
"S1-28-12-48",0.558705925941467,1,28,12,48
"S1-28-12-49",0.364819824695587,1,28,12,49
"S1-28-12-55",0.439494490623474,1,28,12,55
"S1-28-13-31",0.201380178332329,1,28,13,31
"S1-28-13-35",0.350456953048706,1,28,13,35
"S1-28-13-36",0.524360775947571,1,28,13,36
"S1-28-13-37",0.59459400177002,1,28,13,37
"S1-28-13-40",0.360598474740982,1,28,13,40
"S1-28-13-41",0.464742124080658,1,28,13,41
"S1-28-13-42",0.370902240276337,1,28,13,42
"S1-28-13-45",0.401978701353073,1,28,13,45
"S1-28-13-46",0.268819868564606,1,28,13,46
"S1-28-13-47",0.225896373391151,1,28,13,47
"S1-28-13-48",0.317546963691711,1,28,13,48
"S1-28-13-49",0.202256515622139,1,28,13,49
"S1-28-13-53",0.27210533618927,1,28,13,53
"S1-28-13-54",0.463107734918594,1,28,13,54
"S1-28-14-40",0.288684576749802,1,28,14,40
"S1-28-14-41",0.324263602495193,1,28,14,41
"S1-28-14-42",0.201286911964417,1,28,14,42
"S1-28-14-45",0.541418612003326,1,28,14,45
"S1-28-14-46",0.417495876550674,1,28,14,46
"S1-28-14-47",0.329951494932175,1,28,14,47
"S1-28-14-48",0.255324989557266,1,28,14,48
"S1-28-15-30",0.200961276888847,1,28,15,30
"S1-28-15-31",0.211486428976059,1,28,15,31
"S1-28-15-32",0.284625142812729,1,28,15,32
"S1-28-15-34",0.20109561085701,1,28,15,34
"S1-28-15-35",0.217618599534035,1,28,15,35
"S1-28-15-44",0.341789156198502,1,28,15,44
"S1-28-15-45",0.580085098743439,1,28,15,45
"S1-28-15-46",0.535674512386322,1,28,15,46
"S1-28-16-33",0.351504951715469,1,28,16,33
"S1-28-16-34",0.430362910032272,1,28,16,34
"S1-28-16-35",0.497107625007629,1,28,16,35
"S1-28-16-36",0.474884212017059,1,28,16,36
"S1-28-16-37",0.45749819278717,1,28,16,37
"S1-28-16-51",0.329368114471436,1,28,16,51
"S1-28-17-30",0.512913346290588,1,28,17,30
"S1-28-17-31",0.463589072227478,1,28,17,31
"S1-28-17-32",0.539200663566589,1,28,17,32
"S1-28-17-33",0.516304790973663,1,28,17,33
"S1-28-17-34",0.626949071884155,1,28,17,34
"S1-28-17-35",0.633903503417969,1,28,17,35
"S1-28-17-36",0.663149535655975,1,28,17,36
"S1-28-17-37",0.789621651172638,1,28,17,37
"S1-28-17-38",0.675402164459229,1,28,17,38
"S1-28-17-50",0.30886235833168,1,28,17,50
"S1-28-17-51",0.358335793018341,1,28,17,51
"S1-28-18-30",0.56205278635025,1,28,18,30
"S1-28-18-31",0.44413697719574,1,28,18,31
"S1-28-18-32",0.266782164573669,1,28,18,32
"S1-28-18-33",0.253354907035828,1,28,18,33
"S1-28-18-34",0.342446357011795,1,28,18,34
"S1-28-18-35",0.389238357543945,1,28,18,35
"S1-28-18-36",0.51787930727005,1,28,18,36
"S1-28-18-37",0.735690593719482,1,28,18,37
"S1-28-18-38",0.811320304870605,1,28,18,38
"S1-28-18-39",0.429249346256256,1,28,18,39
"S1-28-18-51",0.588241696357727,1,28,18,51
"S1-28-18-53",0.317405432462692,1,28,18,53
"S1-28-19-30",0.393233746290207,1,28,19,30
"S1-28-19-31",0.414134234189987,1,28,19,31
"S1-28-19-36",0.269206672906876,1,28,19,36
"S1-28-19-37",0.312676250934601,1,28,19,37
"S1-28-19-38",0.511254131793976,1,28,19,38
"S1-28-19-39",0.342626541852951,1,28,19,39
"S1-28-19-49",0.473140031099319,1,28,19,49
"S1-28-19-50",0.5760777592659,1,28,19,50
"S1-28-19-51",0.621414065361023,1,28,19,51
"S1-28-19-52",0.429089903831482,1,28,19,52
"S1-28-19-53",0.218761622905731,1,28,19,53
"S1-28-20-31",0.245275840163231,1,28,20,31
"S1-28-20-33",0.243278846144676,1,28,20,33
"S1-28-20-34",0.376792192459107,1,28,20,34
"S1-28-20-35",0.317835420370102,1,28,20,35
"S1-28-20-36",0.288306623697281,1,28,20,36
"S1-28-20-37",0.410080045461655,1,28,20,37
"S1-28-20-38",0.506524324417114,1,28,20,38
"S1-28-20-48",0.415736675262451,1,28,20,48
"S1-28-20-49",0.748710036277771,1,28,20,49
"S1-28-20-50",0.676890552043915,1,28,20,50
"S1-28-20-51",0.479264587163925,1,28,20,51
"S1-28-21-31",0.321887761354446,1,28,21,31
"S1-28-21-32",0.225893005728722,1,28,21,32
"S1-28-21-33",0.322340905666351,1,28,21,33
"S1-28-21-34",0.502367258071899,1,28,21,34
"S1-28-21-35",0.422024667263031,1,28,21,35
"S1-28-21-36",0.453387022018433,1,28,21,36
"S1-28-21-37",0.580926418304443,1,28,21,37
"S1-28-21-38",0.519442021846771,1,28,21,38
"S1-28-21-48",0.380287200212479,1,28,21,48
"S1-28-21-49",0.62977147102356,1,28,21,49
"S1-28-21-50",0.633073329925537,1,28,21,50
"S1-28-21-51",0.47957968711853,1,28,21,51
"S1-28-21-52",0.207494452595711,1,28,21,52
"S1-28-22-31",0.440635323524475,1,28,22,31
"S1-28-22-32",0.269025683403015,1,28,22,32
"S1-28-22-33",0.284944415092468,1,28,22,33
"S1-28-22-34",0.499984532594681,1,28,22,34
"S1-28-22-35",0.376110672950745,1,28,22,35
"S1-28-22-36",0.514124810695648,1,28,22,36
"S1-28-22-37",0.589010119438171,1,28,22,37
"S1-28-22-38",0.392243772745133,1,28,22,38
"S1-28-22-49",0.242512688040733,1,28,22,49
"S1-28-22-50",0.355950474739075,1,28,22,50
"S1-28-23-31",0.330583184957504,1,28,23,31
"S1-28-23-32",0.21306711435318,1,28,23,32
"S1-28-23-33",0.298457592725754,1,28,23,33
"S1-28-23-34",0.492844760417938,1,28,23,34
"S1-28-23-35",0.398759722709656,1,28,23,35
"S1-28-23-36",0.433812528848648,1,28,23,36
"S1-28-23-37",0.410752475261688,1,28,23,37
"S1-28-24-31",0.235660508275032,1,28,24,31
"S1-28-24-32",0.271964699029922,1,28,24,32
"S1-28-24-33",0.426906496286392,1,28,24,33
"S1-28-24-34",0.562296092510223,1,28,24,34
"S1-28-24-35",0.398511797189713,1,28,24,35
"S1-28-24-36",0.392693728208542,1,28,24,36
"S1-28-24-37",0.214053630828857,1,28,24,37
"S1-28-25-32",0.379179149866104,1,28,25,32
"S1-28-25-33",0.503141522407532,1,28,25,33
"S1-28-25-34",0.626092076301575,1,28,25,34
"S1-28-25-35",0.566156327724457,1,28,25,35
"S1-28-25-36",0.445701152086258,1,28,25,36
