"model_string","training","depth_bin","metric","score"
"vit_base_patch32_224_classification","Trained",0.75,"cRSA",0.155886088240782
"vit_base_patch32_224_classification","Trained",0.75,"veRSA",0.614770149468396
"vit_base_patch32_224_classification","Trained",0.8,"cRSA",0.242749372624783
"vit_base_patch32_224_classification","Trained",0.8,"veRSA",0.586448181930059
"vit_base_patch32_224_classification","Trained",0.85,"cRSA",0.15900052158489
"vit_base_patch32_224_classification","Trained",0.85,"veRSA",0.537663147008776
"vit_base_patch32_224_classification","Trained",0.9,"cRSA",0.215542174763185
"vit_base_patch32_224_classification","Trained",0.9,"veRSA",0.619952977470319
"vit_base_patch32_224_classification","Trained",0.95,"cRSA",0.216138172345226
"vit_base_patch32_224_classification","Trained",0.95,"veRSA",0.569385033142187
"vit_base_patch32_224_classification","Trained",1,"cRSA",0.238257401559425
"vit_base_patch32_224_classification","Trained",1,"veRSA",0.63233881472432
"vit_base_patch32_224_random","Untrained",0.55,"cRSA",0.060273152066097
"vit_base_patch32_224_random","Untrained",0.55,"veRSA",0.0983591614907663
"vit_base_patch32_224_random","Untrained",0.6,"cRSA",0.0600680352138448
"vit_base_patch32_224_random","Untrained",0.6,"veRSA",0.0973872851198453
"vit_base_patch32_224_random","Untrained",0.65,"cRSA",0.0669044938024683
"vit_base_patch32_224_random","Untrained",0.65,"veRSA",0.118260492274502
"vit_base_patch32_224_random","Untrained",0.7,"cRSA",0.059836549587127
"vit_base_patch32_224_random","Untrained",0.7,"veRSA",0.0988345221912766
"vit_base_patch32_224_random","Untrained",0.75,"cRSA",0.0640502630677242
"vit_base_patch32_224_random","Untrained",0.75,"veRSA",0.112893896470356
"vit_base_patch32_224_random","Untrained",0.8,"cRSA",0.0568538879368974
"vit_base_patch32_224_random","Untrained",0.8,"veRSA",0.0980421827615809
"vit_base_patch32_224_random","Untrained",0.85,"cRSA",0.0548582569935159
"vit_base_patch32_224_random","Untrained",0.85,"veRSA",0.0898217270853981
"vit_base_patch32_224_random","Untrained",0.9,"cRSA",0.0648477534504576
"vit_base_patch32_224_random","Untrained",0.9,"veRSA",0.118139959394376
"vit_base_patch32_224_random","Untrained",0.95,"cRSA",0.0578873238648728
"vit_base_patch32_224_random","Untrained",0.95,"veRSA",0.101358866340825
"vit_base_patch32_224_random","Untrained",1,"cRSA",0.0573949706616711
"vit_base_patch32_224_random","Untrained",1,"veRSA",0.089537479405395
"vit_large_patch16_224_classification","Trained",0.55,"cRSA",0.184023722842637
"vit_large_patch16_224_classification","Trained",0.55,"veRSA",0.529963647501449
"vit_large_patch16_224_classification","Trained",0.6,"cRSA",0.20295739245951
"vit_large_patch16_224_classification","Trained",0.6,"veRSA",0.563200972507025
"vit_large_patch16_224_classification","Trained",0.65,"cRSA",0.217145715748698
"vit_large_patch16_224_classification","Trained",0.65,"veRSA",0.568500803803119
"vit_large_patch16_224_classification","Trained",0.7,"cRSA",0.208961141045119
"vit_large_patch16_224_classification","Trained",0.7,"veRSA",0.537351295076189
"vit_large_patch16_224_classification","Trained",0.75,"cRSA",0.204315024763482
"vit_large_patch16_224_classification","Trained",0.75,"veRSA",0.562585036860076
"vit_large_patch16_224_classification","Trained",0.8,"cRSA",0.183674666889931
"vit_large_patch16_224_classification","Trained",0.8,"veRSA",0.516364113409475
"vit_large_patch16_224_classification","Trained",0.85,"cRSA",0.191696487900046
"vit_large_patch16_224_classification","Trained",0.85,"veRSA",0.52772255770842
"vit_large_patch16_224_classification","Trained",0.9,"cRSA",0.139003014762876
"vit_large_patch16_224_classification","Trained",0.9,"veRSA",0.469989536704871
"vit_large_patch16_224_classification","Trained",0.95,"cRSA",0.168610281237959
"vit_large_patch16_224_classification","Trained",0.95,"veRSA",0.50539529675903
"vit_large_patch16_224_classification","Trained",1,"cRSA",0.216489562192793
"vit_large_patch16_224_classification","Trained",1,"veRSA",0.565226221448152
"vit_large_patch16_224_random","Untrained",0.55,"cRSA",0.0504985107467271
"vit_large_patch16_224_random","Untrained",0.55,"veRSA",0.103540225724856
"vit_large_patch16_224_random","Untrained",0.6,"cRSA",0.0521984097499176
"vit_large_patch16_224_random","Untrained",0.6,"veRSA",0.108542600756516
"vit_large_patch16_224_random","Untrained",0.65,"cRSA",0.0526696237943678
"vit_large_patch16_224_random","Untrained",0.65,"veRSA",0.113960946485961
"vit_large_patch16_224_random","Untrained",0.7,"cRSA",0.0521247798423316
"vit_large_patch16_224_random","Untrained",0.7,"veRSA",0.111663874204607
"vit_large_patch16_224_random","Untrained",0.75,"cRSA",0.0521373985616545
"vit_large_patch16_224_random","Untrained",0.75,"veRSA",0.113228111383964
"vit_large_patch16_224_random","Untrained",0.8,"cRSA",0.0510695708732519
"vit_large_patch16_224_random","Untrained",0.8,"veRSA",0.103031408863732
"vit_large_patch16_224_random","Untrained",0.85,"cRSA",0.0524282970284296
"vit_large_patch16_224_random","Untrained",0.85,"veRSA",0.112762051844485
"vit_large_patch16_224_random","Untrained",0.9,"cRSA",0.0517322260647063
"vit_large_patch16_224_random","Untrained",0.9,"veRSA",0.111186833630812
"vit_large_patch16_224_random","Untrained",0.95,"cRSA",0.0512518452874011
"vit_large_patch16_224_random","Untrained",0.95,"veRSA",0.113573496406802
"vit_large_patch16_224_random","Untrained",1,"cRSA",0.049781590569112
"vit_large_patch16_224_random","Untrained",1,"veRSA",0.101975220442753
"vit_small_patch16_224_classification","Trained",0.55,"cRSA",0.175753817060317
"vit_small_patch16_224_classification","Trained",0.55,"veRSA",0.476662736693878
"vit_small_patch16_224_classification","Trained",0.6,"cRSA",0.12875819479942
"vit_small_patch16_224_classification","Trained",0.6,"veRSA",0.441793223636875
"vit_small_patch16_224_classification","Trained",0.65,"cRSA",0.245540237870383
"vit_small_patch16_224_classification","Trained",0.65,"veRSA",0.575288849525894
"vit_small_patch16_224_classification","Trained",0.7,"cRSA",0.187049934485622
"vit_small_patch16_224_classification","Trained",0.7,"veRSA",0.506979668723435
"vit_small_patch16_224_classification","Trained",0.75,"cRSA",0.2108646845375
"vit_small_patch16_224_classification","Trained",0.75,"veRSA",0.575536292460202
"vit_small_patch16_224_classification","Trained",0.8,"cRSA",0.208032654647463
"vit_small_patch16_224_classification","Trained",0.8,"veRSA",0.517140339630619
"vit_small_patch16_224_classification","Trained",0.85,"cRSA",0.16152856371383
"vit_small_patch16_224_classification","Trained",0.85,"veRSA",0.492800584680156
"vit_small_patch16_224_classification","Trained",0.9,"cRSA",0.229369137637542
"vit_small_patch16_224_classification","Trained",0.9,"veRSA",0.584649956175063
"vit_small_patch16_224_classification","Trained",0.95,"cRSA",0.194162376268336
"vit_small_patch16_224_classification","Trained",0.95,"veRSA",0.530362009864334
"vit_small_patch16_224_classification","Trained",1,"cRSA",0.233812454045774
"vit_small_patch16_224_classification","Trained",1,"veRSA",0.61750462187416
"vit_small_patch16_224_random","Untrained",0.55,"cRSA",0.0608758636475506
"vit_small_patch16_224_random","Untrained",0.55,"veRSA",0.0843190265337108
"vit_small_patch16_224_random","Untrained",0.6,"cRSA",0.0581934294286121
"vit_small_patch16_224_random","Untrained",0.6,"veRSA",0.0839248620046115
"vit_small_patch16_224_random","Untrained",0.65,"cRSA",0.0664965601605362
"vit_small_patch16_224_random","Untrained",0.65,"veRSA",0.102398312052094
"vit_small_patch16_224_random","Untrained",0.7,"cRSA",0.0557803201833016
"vit_small_patch16_224_random","Untrained",0.7,"veRSA",0.0846969539612529
"vit_small_patch16_224_random","Untrained",0.75,"cRSA",0.0650807304837586
"vit_small_patch16_224_random","Untrained",0.75,"veRSA",0.0995137399281968
"vit_small_patch16_224_random","Untrained",0.8,"cRSA",0.0573132570772283
"vit_small_patch16_224_random","Untrained",0.8,"veRSA",0.091104792555345
"vit_small_patch16_224_random","Untrained",0.85,"cRSA",0.05377160120872
"vit_small_patch16_224_random","Untrained",0.85,"veRSA",0.0803449946024222
"vit_small_patch16_224_random","Untrained",0.9,"cRSA",0.0646059043069921
"vit_small_patch16_224_random","Untrained",0.9,"veRSA",0.098222583803219
"vit_small_patch16_224_random","Untrained",0.95,"cRSA",0.055957689016477
"vit_small_patch16_224_random","Untrained",0.95,"veRSA",0.0849720633774564
"vit_small_patch16_224_random","Untrained",1,"cRSA",0.0573671258672409
"vit_small_patch16_224_random","Untrained",1,"veRSA",0.0774350708917272
"vit_small_patch32_224_classification","Trained",0.55,"cRSA",0.143996984811267
"vit_small_patch32_224_classification","Trained",0.55,"veRSA",0.444704274508759
"vit_small_patch32_224_classification","Trained",0.6,"cRSA",0.168375410195277
"vit_small_patch32_224_classification","Trained",0.6,"veRSA",0.471678062000491
"vit_small_patch32_224_classification","Trained",0.65,"cRSA",0.196693750551227
"vit_small_patch32_224_classification","Trained",0.65,"veRSA",0.562924278249542
"vit_small_patch32_224_classification","Trained",0.7,"cRSA",0.202218830657139
"vit_small_patch32_224_classification","Trained",0.7,"veRSA",0.533899142779056
"vit_small_patch32_224_classification","Trained",0.75,"cRSA",0.126908193911253
"vit_small_patch32_224_classification","Trained",0.75,"veRSA",0.555485527085254
"vit_small_patch32_224_classification","Trained",0.8,"cRSA",0.225867737124399
"vit_small_patch32_224_classification","Trained",0.8,"veRSA",0.573205492242367
"vit_small_patch32_224_classification","Trained",0.85,"cRSA",0.149481414839078
"vit_small_patch32_224_classification","Trained",0.85,"veRSA",0.502170488495118
"vit_small_patch32_224_classification","Trained",0.9,"cRSA",0.192482328550013
"vit_small_patch32_224_classification","Trained",0.9,"veRSA",0.581686310708482
"vit_small_patch32_224_classification","Trained",0.95,"cRSA",0.197928591916119
"vit_small_patch32_224_classification","Trained",0.95,"veRSA",0.533606626310814
"vit_small_patch32_224_classification","Trained",1,"cRSA",0.189116407530482
"vit_small_patch32_224_classification","Trained",1,"veRSA",0.598516914722555
"vit_small_patch32_224_random","Untrained",0.55,"cRSA",0.0588128212413485
"vit_small_patch32_224_random","Untrained",0.55,"veRSA",0.084111921989764
"vit_small_patch32_224_random","Untrained",0.6,"cRSA",0.0581582512695495
"vit_small_patch32_224_random","Untrained",0.6,"veRSA",0.0844916324661053
"vit_small_patch32_224_random","Untrained",0.65,"cRSA",0.0651299341176287
"vit_small_patch32_224_random","Untrained",0.65,"veRSA",0.0985948111210718
"vit_small_patch32_224_random","Untrained",0.7,"cRSA",0.0535807871254124
"vit_small_patch32_224_random","Untrained",0.7,"veRSA",0.0799813763624487
"vit_small_patch32_224_random","Untrained",0.75,"cRSA",0.0644085598135634
"vit_small_patch32_224_random","Untrained",0.75,"veRSA",0.0993614329223837
"vit_small_patch32_224_random","Untrained",0.8,"cRSA",0.0562721656177615
"vit_small_patch32_224_random","Untrained",0.8,"veRSA",0.0827140730875184
"vit_small_patch32_224_random","Untrained",0.85,"cRSA",0.0523964202278419
"vit_small_patch32_224_random","Untrained",0.85,"veRSA",0.0750735415214185
"vit_small_patch32_224_random","Untrained",0.9,"cRSA",0.0659471141963315
"vit_small_patch32_224_random","Untrained",0.9,"veRSA",0.0977229102132235
"vit_small_patch32_224_random","Untrained",0.95,"cRSA",0.0573431834569878
"vit_small_patch32_224_random","Untrained",0.95,"veRSA",0.0855561734674382
"vit_small_patch32_224_random","Untrained",1,"cRSA",0.0574937761481202
"vit_small_patch32_224_random","Untrained",1,"veRSA",0.0722724542650812
"vit_tiny_patch16_224_classification","Trained",0.55,"cRSA",0.170566212071731
"vit_tiny_patch16_224_classification","Trained",0.55,"veRSA",0.475264798696578
"vit_tiny_patch16_224_classification","Trained",0.6,"cRSA",0.164825474674693
"vit_tiny_patch16_224_classification","Trained",0.6,"veRSA",0.470185638149748
"vit_tiny_patch16_224_classification","Trained",0.65,"cRSA",0.100499797211317
"vit_tiny_patch16_224_classification","Trained",0.65,"veRSA",0.529494129722972
"vit_tiny_patch16_224_classification","Trained",0.7,"cRSA",0.138804575798652
"vit_tiny_patch16_224_classification","Trained",0.7,"veRSA",0.515092734055279
"vit_tiny_patch16_224_classification","Trained",0.75,"cRSA",0.183940412150802
"vit_tiny_patch16_224_classification","Trained",0.75,"veRSA",0.5567101865731
"vit_tiny_patch16_224_classification","Trained",0.8,"cRSA",0.150839506854467
"vit_tiny_patch16_224_classification","Trained",0.8,"veRSA",0.505414333482788
"vit_tiny_patch16_224_classification","Trained",0.85,"cRSA",0.100758321604507
"vit_tiny_patch16_224_classification","Trained",0.85,"veRSA",0.484801552798803
"vit_tiny_patch16_224_classification","Trained",0.9,"cRSA",0.154162541921531
"vit_tiny_patch16_224_classification","Trained",0.9,"veRSA",0.516342519182432
"vit_tiny_patch16_224_classification","Trained",0.95,"cRSA",0.14648459487364
"vit_tiny_patch16_224_classification","Trained",0.95,"veRSA",0.473256702810764
"vit_tiny_patch16_224_classification","Trained",1,"cRSA",0.170785009726585
"vit_tiny_patch16_224_classification","Trained",1,"veRSA",0.542770495685102
"vit_tiny_patch16_224_random","Untrained",0.55,"cRSA",0.0569196138740562
"vit_tiny_patch16_224_random","Untrained",0.55,"veRSA",0.0745474375749657
"vit_tiny_patch16_224_random","Untrained",0.6,"cRSA",0.054889764452479
"vit_tiny_patch16_224_random","Untrained",0.6,"veRSA",0.070539396691068
"vit_tiny_patch16_224_random","Untrained",0.65,"cRSA",0.0647172582083398
"vit_tiny_patch16_224_random","Untrained",0.65,"veRSA",0.0840493040112853
"vit_tiny_patch16_224_random","Untrained",0.7,"cRSA",0.0521297418696399
"vit_tiny_patch16_224_random","Untrained",0.7,"veRSA",0.0647108726907979
"vit_tiny_patch16_224_random","Untrained",0.75,"cRSA",0.0627359148797919
"vit_tiny_patch16_224_random","Untrained",0.75,"veRSA",0.0828383750562905
"vit_tiny_patch16_224_random","Untrained",0.8,"cRSA",0.05574467241272
"vit_tiny_patch16_224_random","Untrained",0.8,"veRSA",0.0803255350488466
"vit_tiny_patch16_224_random","Untrained",0.85,"cRSA",0.0520779736860478
"vit_tiny_patch16_224_random","Untrained",0.85,"veRSA",0.0613338130166812
"vit_tiny_patch16_224_random","Untrained",0.9,"cRSA",0.0625577466177828
"vit_tiny_patch16_224_random","Untrained",0.9,"veRSA",0.0811139946466437
"vit_tiny_patch16_224_random","Untrained",0.95,"cRSA",0.0593938407957665
"vit_tiny_patch16_224_random","Untrained",0.95,"veRSA",0.0821886241721229
"vit_tiny_patch16_224_random","Untrained",1,"cRSA",0.0524279546286266
"vit_tiny_patch16_224_random","Untrained",1,"veRSA",0.0745987040164371
"xception_classification","Trained",0.55,"cRSA",0.140925962070213
"xception_classification","Trained",0.55,"veRSA",0.436287263675148
"xception_classification","Trained",0.6,"cRSA",0.280090176052805
"xception_classification","Trained",0.6,"veRSA",0.610571702237364
"xception_classification","Trained",0.65,"cRSA",0.23247257612039
"xception_classification","Trained",0.65,"veRSA",0.590983002959471
"xception_classification","Trained",0.7,"cRSA",0.230729958224187
"xception_classification","Trained",0.7,"veRSA",0.609192705610048
"xception_classification","Trained",0.75,"cRSA",0.272009149860049
"xception_classification","Trained",0.75,"veRSA",0.635109968971241
"xception_classification","Trained",0.8,"cRSA",0.258630541725289
"xception_classification","Trained",0.8,"veRSA",0.62420832752377
"xception_classification","Trained",0.85,"cRSA",0.296081596049843
"xception_classification","Trained",0.85,"veRSA",0.648135182890969
"xception_classification","Trained",0.9,"cRSA",0.203028443733457
"xception_classification","Trained",0.9,"veRSA",0.593907267491273
"xception_classification","Trained",0.95,"cRSA",0.221182850049519
"xception_classification","Trained",0.95,"veRSA",0.623512334963182
"xception_classification","Trained",1,"cRSA",0.233061382772244
"xception_classification","Trained",1,"veRSA",0.588134546950148
"xception_random","Untrained",0.55,"cRSA",0.0578520880446408
"xception_random","Untrained",0.55,"veRSA",0.103863936691244
"xception_random","Untrained",0.6,"cRSA",0.0576291516441453
"xception_random","Untrained",0.6,"veRSA",0.108729989618856
"xception_random","Untrained",0.65,"cRSA",0.0581904011788006
"xception_random","Untrained",0.65,"veRSA",0.103732763699645
"xception_random","Untrained",0.7,"cRSA",0.0562028000606409
"xception_random","Untrained",0.7,"veRSA",0.112716848179785
"xception_random","Untrained",0.75,"cRSA",0.0572778781340437
"xception_random","Untrained",0.75,"veRSA",0.0967537658695419
"xception_random","Untrained",0.8,"cRSA",0.0535833538987236
"xception_random","Untrained",0.8,"veRSA",0.104943991892727
"xception_random","Untrained",0.85,"cRSA",0.0534804326877244
"xception_random","Untrained",0.85,"veRSA",0.10658894561028
"xception_random","Untrained",0.9,"cRSA",0.0589525051300668
"xception_random","Untrained",0.9,"veRSA",0.103301057541598
"xception_random","Untrained",0.95,"cRSA",0.0574636667572737
"xception_random","Untrained",0.95,"veRSA",0.0897406410615643
"xception_random","Untrained",1,"cRSA",0.046091299015382
"xception_random","Untrained",1,"veRSA",0.105250855204148
